Date	Station	BG_ID	Ochrophyta	Ochrophyta	Dinoflagellata	Protalveolata	Protalveolata	Protalveolata	Protalveolata	Protalveolata	Protalveolata	Protalveolata	Ochrophyta	Stramenopiles	Archaeplastida	Ochrophyta	Ochrophyta	Ochrophyta	Bacillariophyceae	Chlorophyta	Bicosoecida	Bicosoecida	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Charophyta	Chlorophyta	Chlorophyta	Chlorophyta	Chlorophyta	Archaeplastida	Ochrophyta	Haptophyta	Haptophyta	Ochrophyta	Haptophyta	Ochrophyta	Ochrophyta	Chlorophyta	Cryptophyceae	Cryptophyceae	Cryptophyceae	Cryptophyceae	Cryptophyceae	Cryptophyceae	Ochrophyta	Ochrophyta	Chlorophyta	Chlorophyta	Dinoflagellata	Dinoflagellata	Ochrophyta	Ochrophyta	Dinoflagellata	Ochrophyta	Dinoflagellata	Stramenopiles	Ochrophyta	Cryptophyceae	Ochrophyta	Dinoflagellata	Dinoflagellata	Ochrophyta	Dinoflagellata	Dinoflagellata	Chlorophyta	Ochrophyta	Cryptophyceae	Ochrophyta	Cryptophyceae	Dinoflagellata	Ochrophyta	Haptophyta	Dinoflagellata	Cryptophyceae	Ochrophyta	Ochrophyta	Ochrophyta	Chlorophyta	Chlorophyta	Chlorophyta	Chlorophyta	Ochrophyta	Ochrophyta	Chlorophyta	Chlorophyta	Chlorophyta	Ochrophyta	Ochrophyta	Dinoflagellata	Bicosoecida	Ochrophyta	Dinoflagellata	Ochrophyta	Ochrophyta	Ochrophyta	Chlorophyta	Dinoflagellata	Bicosoecida	Ochrophyta	Haptophyta	Ochrophyta	Chlorophyta	Dinoflagellata	Dinoflagellata	Haptophyta	Cryptophyceae	Ochrophyta	Chlorophyta	Chlorophyta	Dinoflagellata	Dinoflagellata	Haptophyta	Haptophyta	Haptophyta	Ochrophyta	Haptophyta	Ochrophyta	Chlorophyta	Ochrophyta	Chlorophyta	Chlorophyta	Ochrophyta	Cryptophyceae	Ochrophyta	Chlorophyta	Opisthokonta	Chlorophyta	Ochrophyta	Ochrophyta	Dinoflagellata	Stramenopiles	Dinoflagellata	Dinoflagellata	Dinoflagellata	Dinoflagellata	Ochrophyta	Cryptophyceae	Chlorophyta	Ochrophyta	Dinoflagellata	Stramenopiles	Stramenopiles	Stramenopiles	Chlorophyta	Ochrophyta	Ochrophyta	Chlorophyta	Cryptophyceae	Charophyta
8/14/2018	36	SB346	0	0	4	470	0	0	0	53	78	0	0	0	0	0	0	0	0	576	0	2	0	157	0	0	0	71	0	0	0	829	112	0	0	196	0	0	0	0	0	650	0	0	0	361	0	17	0	0	0	983	0	0	0	0	0	397	586	0	931	0	0	0	0	150	0	0	44	0	0	132	0	0	0	516	393	0	0	0	0	827	0	207	0	0	2232	0	0	0	0	0	0	0	0	0	430	0	2843	0	0	4	0	0	0	0	0	0	0	0	0	0	290	0	25	0	204	789	0	0	53	0	0	244	0	115	136	0	0	0	0	0	0	142	0	7	0	0	0	1691	2	495	0	7	0	0	215	25	0	0	0	0
8/14/2018	657	SB347	0	0	0	2	0	0	0	0	0	0	0	0	11	0	3	0	18	0	0	330	0	6	0	0	0	519	12	0	441	802	126	0	0	0	0	0	15	0	21	2101	1177	0	0	0	31	4	0	0	0	23	0	503	0	0	0	0	4	0	1	0	0	0	0	2	0	26	0	0	0	142	2	0	0	2	0	0	0	4	0	0	0	0	392	6	2	48	20	0	4	6	18	0	0	0	214	0	10	0	0	17	0	0	43	0	11	0	350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	18	15	65	0	0	0	24	7	0	0	0	2	0	41	295	0	0	0	7	8	0	55	0	0	0
4/27/2016	22_rep	SB348	0	0	2213	232	0	12	0	71	553	306	18	0	0	0	3	0	3	237	0	0	0	38	0	0	212	31	0	0	2	91	26	0	27	83	0	5	0	178	0	602	0	0	7	587	0	0	6	0	0	5165	8	0	10	0	0	21	163	0	424	0	0	543	2	609	22	0	0	0	0	96	83	0	0	101	338	0	0	0	1	13	0	27	303	0	127	0	0	2	6	0	0	0	18	0	49	0	216	2	0	3	0	10	0	0	0	14	0	0	304	0	0	18	59	19	2	0	0	5	17	0	0	343	0	62	739	0	0	0	0	0	0	229	115	16	0	0	0	1953	436	1247	9	9	0	0	63	0	0	0	0	0
3/15/2018	18_rep	SB349	0	0	1525	85	0	4	0	21	2984	8	6	8	0	10	0	0	12	195	0	0	2	10	4	5	109	174	0	0	0	126	24	0	0	34	0	0	0	39	0	250	0	0	13	71	0	0	4	0	0	4093	8	2	0	159	6	90	189	0	75	0	0	0	22	426	201	0	0	0	32	48	162	0	0	773	59	3	11	0	3	0	3	23	2	0	30	0	0	0	5	57	0	0	422	0	198	0	162	0	0	8	0	8	0	0	0	43	0	2	37	5	0	13	10	43	0	3	0	0	19	0	0	121	2	48	95	0	0	0	0	0	0	149	8	0	53	63	0	362	0	722	3	4	0	0	57	0	0	0	0	0
8/26/2015	6	SB35	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	6	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	37	0	0	0	9	0	0	0	0	0	2	3	0	6	0	0	0	0	0	5	0	0	0	0	2	0	0	0	0	8	0	0	0	3	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	7	0	79	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	0	0	0	51	0	85	0	0	0	0	2	0	0	0	0	0
4/18/2018	18_rep	SB350	0	0	0	347	0	6	22	65	11	25	52	53	0	0	2	0	14	189	0	3	0	20	0	20	226	504	0	0	0	174	16	0	0	63	0	5	0	783	0	400	0	0	30	313	0	345	0	0	0	3280	10	0	45	15	42	32	516	0	151	0	0	0	393	1590	250	0	0	0	0	85	278	14	28	207	950	0	19	0	0	0	3	114	23	0	124	0	0	0	13	95	0	0	245	3	179	0	299	0	0	17	0	37	0	0	0	51	0	6	336	0	0	78	38	4	4	41	0	3	8	0	0	264	67	94	32	0	0	0	0	0	0	678	32	0	3	0	0	1295	80	703	6	20	0	0	44	0	0	0	0	0
8/14/2018	657_rep	SB351	0	0	2	0	0	0	0	0	2	0	0	0	15	0	4	0	35	2	0	358	0	6	0	0	2	638	20	0	561	1067	177	0	0	0	0	0	8	2	10	2676	1422	0	0	0	52	15	0	0	0	18	0	681	0	0	0	0	8	0	1	0	0	3	2	3	2	30	0	0	0	167	2	0	0	8	2	0	0	0	0	0	0	0	456	5	0	42	40	0	13	8	26	0	2	0	352	0	22	0	0	17	0	0	63	0	13	0	516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	19	3	74	0	0	0	11	4	0	0	0	4	0	59	412	0	0	0	0	36	0	42	0	0	0
Blank	Blank	SB352	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	2	4	0	0	0	0	0	0	0	0	0	2	2	0	0	3	0	2	0	0	0	14	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
8/26/2015	13	SB36	0	0	5	555	0	19	0	17	27	0	20	0	0	0	0	0	7	246	0	6	0	13	0	0	16	60	0	0	0	63	0	0	0	81	0	0	0	0	0	432	0	0	14	506	0	23	0	0	0	764	0	0	0	0	0	0	139	0	87	0	0	0	0	80	72	0	0	0	0	132	0	3	0	38	200	0	0	0	8	256	0	42	75	0	374	0	0	0	0	0	0	0	0	14	26	0	1033	0	0	22	0	0	0	0	0	0	0	0	3	0	0	0	8	0	15	0	0	0	3	0	0	335	0	46	29	0	0	0	0	0	0	37	9	15	0	0	0	1187	5	474	0	0	0	0	19	0	0	0	0	0
8/26/2015	18	SB37	0	0	33	45	0	0	0	4	35	0	6	0	0	0	0	0	0	61	0	2	0	0	0	0	8	15	0	0	0	27	0	0	0	11	0	0	0	0	0	32	0	0	17	67	0	0	0	0	0	152	0	0	0	0	0	2	9	0	15	0	0	0	0	20	68	0	0	0	0	10	1	0	0	11	89	0	0	0	8	45	0	22	66	0	60	0	0	0	0	29	0	0	0	0	7	0	117	0	0	2	0	0	0	0	0	0	0	0	4	0	4	0	3	0	0	0	0	0	10	0	0	69	0	16	13	0	0	0	0	0	0	12	1	7	0	0	0	100	2	95	0	0	0	0	9	0	0	0	0	0
8/26/2015	657	SB38	0	0	44	3	0	0	0	0	2	0	0	0	1086	0	0	0	42	7	0	208	0	13	0	0	0	3940	25	0	443	793	0	0	0	0	0	0	4	0	9	2324	165	0	0	0	92	611	0	0	0	29	0	33	0	0	0	0	0	0	2	0	0	0	0	2	4	3	0	0	0	250	0	0	0	3	0	0	0	0	2	0	0	0	278	0	3	5	74	0	4	0	51	0	0	0	577	0	113	0	0	20	0	0	240	0	0	0	207	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	189	657	0	0	0	0	0	8	9	0	0	0	0	0	75	529	0	0	0	0	34	0	0	0	0	0
11/5/2015	18	SB39	0	0	11	48	0	0	0	0	2	0	4	0	0	0	0	0	0	8	0	0	0	0	0	0	7	0	0	0	0	20	0	0	0	17	0	0	0	0	0	26	0	0	8	13	0	0	0	0	0	130	0	0	0	0	0	5	17	0	10	0	0	0	0	29	48	0	0	0	0	2	0	0	0	5	20	0	0	0	8	6	0	0	30	0	47	0	0	0	0	0	0	0	53	0	5	0	36	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	11	0	7	18	0	0	0	0	0	0	29	0	0	0	0	0	123	0	100	0	0	0	0	11	0	0	4	0	0
3/13/2015	32	SB4	0	8	0	8	0	37	0	0	147	8	21	4	0	0	0	4	8	69	0	0	0	15	0	0	11	10	0	0	2	161	6	0	0	34	0	2	0	0	0	323	0	3	20	74	0	0	0	0	0	438	0	0	23	0	0	0	193	12	94	0	0	0	0	29	306	0	2	0	0	80	0	0	0	49	94	0	0	0	0	10	13	26	1037	0	106	0	0	6	2	0	0	0	0	0	72	0	128	3	0	16	0	28	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	23	0	0	138	0	100	207	0	0	0	0	0	0	164	0	0	0	0	0	540	0	707	16	3	0	0	16	7	0	0	0	0
11/5/2015	22	SB40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	6	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	9	0	0	0	0	0	0	0	0	0	0
11/5/2015	27	SB41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	3	0	0	0	7	0	0	0	0	0	0	2	0	5	0	0	0	0	1	2	0	0	0	0	0	2	0	0	4	2	0	0	0	4	0	0	0	8	0	6	0	0	0	0	0	0	0	2	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	24	0	10	0	0	0	0	0	2	0	0	0	0
11/5/2015	32	SB42	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	6	2	30	0	2	0	2	0	0	0	0	0	0	0	25	0	0	0	5	0	0	0	0	0	40	0	0	10	2	0	0	0	0	0	16	0	0	0	2	0	3	13	0	9	0	0	0	0	5	2	0	0	0	0	10	3	0	0	15	10	0	0	0	3	1	0	0	54	0	11	0	0	0	0	0	0	0	0	0	2	0	41	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	35	0	8	3	0	0	0	0	0	0	10	0	5	0	0	0	25	2	48	0	0	0	0	6	0	0	0	0	0
11/5/2015	36	SB43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	5	0	0	0	0	0	40	0	0	0	5	0	0	0	0	0	7	0	0	0	0	0	0	9	0	7	0	0	0	0	3	4	0	0	0	0	11	0	5	0	9	8	0	0	0	7	0	0	12	35	0	5	0	0	0	0	0	0	0	0	0	6	0	30	0	0	11	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	5	2	0	3	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	25	0	23	0	0	0	0	9	0	0	0	0	0
6/28/2016	6	SB45	0	7	90	292	0	2	5	66	83	21	182	6	0	0	0	0	32	647	0	0	2	14	0	0	27	48	0	0	0	276	21	0	0	108	0	8	0	40	0	2614	0	0	15	2033	0	891	17	1	0	4574	0	0	0	4	0	4	215	2	916	0	0	71	0	860	369	0	0	3	0	753	53	40	0	1087	760	0	2	0	1040	117	0	263	280	0	1274	0	0	0	15	0	0	8	28	0	188	10	2716	0	0	19	0	33	0	0	0	13	0	0	176	0	0	9	45	0	52	0	0	2	17	6	0	856	0	359	881	0	0	0	0	0	0	151	179	287	2	0	0	6902	134	1771	35	2	0	0	15	11	0	0	0	0
6/28/2016	13	SB46	0	0	0	45	0	0	0	18	3	6	6	2	0	0	0	0	6	59	0	0	0	3	0	0	41	2	0	0	0	34	6	0	0	6	0	0	0	16	0	61	0	0	0	71	0	19	4	0	0	504	0	0	5	0	0	5	39	0	17	0	0	3	0	201	158	0	0	0	0	35	11	6	0	145	49	0	0	0	20	16	0	6	74	0	37	0	0	0	6	0	0	0	15	0	11	3	111	0	0	9	0	16	0	0	0	7	0	3	30	0	0	11	8	0	16	0	0	0	4	0	0	74	0	50	129	0	0	0	0	0	0	39	0	2	10	0	0	228	11	270	9	4	0	0	5	0	0	4	0	0
6/28/2016	18	SB47	4	36	132	1068	0	42	17	160	225	140	96	53	0	2	3	0	172	1536	0	0	11	29	0	2	382	166	0	0	0	730	19	0	0	254	0	14	0	236	0	1939	0	3	153	1600	0	219	79	11	0	8467	5	0	7	23	4	74	719	0	1041	0	0	227	10	1945	1972	0	0	0	6	498	164	79	3	3188	1695	0	3	0	176	40	0	403	2777	0	826	0	2	0	113	0	0	0	399	3	431	21	1346	0	0	57	0	69	0	0	0	109	0	17	641	0	0	47	122	6	28	3	0	14	80	15	14	1067	0	894	4125	0	0	0	0	0	0	542	100	48	0	2	0	6135	132	7213	30	59	0	0	178	21	0	0	0	0
6/28/2016	22	SB48	0	8	0	29	0	3	0	21	177	0	93	11	0	0	0	0	120	1647	6	0	0	61	0	0	13	46	0	0	0	1813	24	0	0	771	0	0	0	2	5	2956	0	6	134	1624	0	19	14	0	0	2161	0	0	0	0	0	0	1162	22	1780	0	0	0	0	114	24	0	2	0	0	632	0	4	0	4221	810	0	0	0	17	368	0	467	5639	0	2101	0	0	0	12	0	0	1	0	0	592	0	2155	0	0	21	0	12	0	0	0	5	0	0	0	0	4	0	30	0	48	0	0	0	257	5	0	2847	0	1071	3037	0	0	0	0	0	0	253	0	33	0	0	0	5754	0	3090	5	32	4	0	78	29	0	0	0	0
6/28/2016	27	SB49	0	0	0	8	0	0	0	0	0	0	9	14	0	0	0	0	63	128	6	0	0	16	0	0	0	2	0	0	0	96	20	0	0	38	0	0	0	0	0	196	0	0	15	60	0	0	0	0	0	50	0	0	0	15	0	0	67	0	175	0	0	0	0	9	7	0	0	0	0	103	0	0	0	292	39	0	0	0	13	44	0	193	1014	0	259	0	0	0	2	0	0	0	0	0	99	0	308	0	0	6	0	11	0	0	0	0	0	0	0	0	7	0	9	0	13	0	0	0	23	0	0	79	0	83	342	0	0	0	0	0	0	6	0	15	0	0	0	367	0	771	0	4	5	0	18	4	0	0	0	0
6/28/2016	32	SB5	0	6	0	50	6	332	0	15	3139	77	74	50	0	0	0	48	25	310	35	0	0	208	0	0	337	93	0	0	7	1069	39	0	0	748	0	26	0	2	6	2466	0	12	87	908	0	0	0	0	0	4031	0	0	31	6	0	62	3639	18	836	0	0	0	0	31	2146	0	0	0	0	460	0	0	0	445	1037	0	0	0	0	137	137	294	10996	0	674	0	0	36	0	0	0	4	0	74	920	0	748	55	0	59	0	548	0	0	0	0	0	0	1	0	0	0	53	29	102	0	18	4	73	0	2	855	0	606	982	0	0	0	0	0	0	2578	0	15	0	0	0	3834	0	3244	0	25	0	0	26	8	0	58	0	0
6/28/2016	36	SB50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	78	0	0	0	26	0	0	0	35	0	0	0	137	17	0	0	8	0	0	0	0	0	194	0	0	0	31	0	0	0	0	0	19	0	0	0	32	0	0	106	0	159	0	0	0	0	4	0	0	0	0	0	56	0	0	0	132	11	0	0	0	0	40	0	227	314	0	350	0	2	0	73	0	0	0	0	0	106	0	986	4	0	8	0	6	0	13	0	0	0	0	0	0	0	0	2	0	6	0	0	0	8	2	0	16	0	20	91	0	0	0	0	0	0	2	0	0	0	0	0	196	0	937	0	2	19	11	52	7	0	0	0	0
7/14/2016	18	SB52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	2	0	0	0	0	0	0	0	0	0	0
7/14/2016	22	SB53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	2	0	0	0	0	0	2	0	0	0	5	0	3	0	0	0	24	0	0	0	0	0	0	0	0	2	0	0	0	0	4	2	0	0	0	0	5	2	0	0	9	0	0	0	0	2	0	0	0	5	0	18	0	0	0	0	0	0	0	2	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	32	0	22	0	0	0	0	2	0	0	0	0	0
7/14/2016	27	SB54	0	2	0	15	0	0	0	14	24	0	19	10	0	0	0	0	29	78	0	0	0	4	0	0	0	12	0	0	0	182	2	0	0	93	0	0	0	0	0	320	0	0	18	333	0	12	0	0	0	801	0	0	0	0	0	12	80	0	142	0	0	0	0	104	12	0	0	0	0	67	0	0	0	494	107	0	0	0	2	80	0	52	392	0	75	0	0	0	0	0	0	0	0	0	45	0	146	0	0	2	0	2	0	0	0	0	0	0	0	0	36	2	1	0	14	0	0	0	20	2	0	472	0	88	152	0	0	0	0	0	0	35	0	0	0	0	0	1289	0	359	22	0	0	0	10	2	0	0	0	0
7/14/2016	32	SB55	0	3	0	10	0	0	0	9	5	0	109	754	0	0	0	0	241	130	3	0	0	27	0	0	15	31	0	0	0	657	52	0	0	288	0	9	0	0	0	2632	0	0	51	1246	0	0	14	0	0	1608	0	0	0	11	0	65	853	5	845	0	0	0	0	263	5	0	2	0	0	897	12	0	0	1508	150	0	0	0	34	675	0	800	3860	0	655	0	5	0	0	0	0	1	0	2	250	0	1585	0	0	31	0	19	0	0	0	0	0	0	0	0	51	0	31	0	83	0	0	0	204	13	0	4025	0	429	429	0	0	0	0	0	0	228	9	4	0	0	0	10849	0	2235	116	17	14	0	175	10	0	0	0	0
7/14/2016	36	SB56	0	10	0	0	0	0	0	0	3	0	9	26	0	0	0	0	72	116	8	0	0	18	0	0	7	54	0	0	2	204	31	0	0	79	0	5	0	0	2	1483	0	0	8	118	0	0	0	0	0	206	0	0	0	0	0	22	387	0	519	0	0	0	0	194	2	0	0	0	0	339	0	0	0	599	37	0	0	0	2	418	0	799	786	0	466	0	0	0	16	0	0	0	0	0	200	0	2754	0	0	78	0	20	0	13	0	0	0	0	0	0	0	0	13	0	9	0	0	0	16	0	0	233	0	81	68	0	0	0	0	0	0	53	0	10	0	0	0	2082	0	962	36	19	2	0	50	15	0	0	0	0
8/18/2016	18	SB57	0	2	0	7	0	0	0	7	9	7	0	4	0	0	0	0	12	39	0	8	0	0	0	6	14	8	0	0	0	31	2	0	0	3	0	0	0	6	0	23	0	0	2	53	0	0	0	0	0	165	0	0	0	0	0	7	24	0	25	0	0	8	6	15	69	0	0	0	0	18	0	0	6	19	41	0	0	0	2	7	0	9	43	0	20	0	0	0	7	20	0	0	4	0	13	3	40	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	0	5	72	0	0	0	0	0	0	18	0	0	0	0	0	160	0	114	0	0	0	0	11	0	0	0	0	0
8/18/2016	22	SB58	0	8	0	26	0	3	2	10	19	0	10	2	0	0	0	0	9	55	0	13	0	2	0	8	11	4	0	0	0	31	0	0	0	9	0	0	0	13	0	70	0	0	10	106	0	0	0	0	0	191	0	0	0	0	0	9	62	0	42	0	0	4	0	35	72	0	0	0	0	15	2	0	5	28	58	0	0	0	0	4	0	13	49	0	49	0	0	0	0	10	0	0	17	0	21	0	56	0	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	38	0	14	90	0	0	0	0	0	0	42	0	4	0	0	0	239	0	178	4	0	0	0	15	0	0	0	0	0
8/18/2016	27	SB59	0	41	0	1404	0	16	66	506	813	0	26	19	0	0	0	0	109	600	9	0	0	33	0	0	23	34	0	0	2	711	5	0	0	791	0	1	0	11	0	912	0	8	116	561	0	0	18	0	0	3798	0	0	0	20	0	49	510	0	666	0	0	0	0	72	2993	0	0	0	0	201	0	0	6	7777	1372	0	0	0	48	825	0	151	2264	0	334	0	0	6	0	0	0	4	0	4	218	0	831	0	0	29	0	16	0	0	0	0	0	0	0	0	16	0	620	0	11	0	0	0	78	0	0	952	0	216	2008	0	0	0	0	0	0	348	0	149	0	0	0	2893	9	3871	12	20	6	0	187	14	0	0	0	0
3/27/2015	18	SB6	62	0	734	321	7	58	71	51	112	223	152	22	0	3	0	0	33	920	3	0	0	55	0	43	360	94	0	0	0	664	22	0	0	225	0	5	0	535	0	891	0	0	69	606	1	0	8	128	0	4983	21	0	212	18	12	11	530	0	875	0	0	168	122	3531	527	0	0	0	0	150	448	250	8	875	457	2	169	0	0	62	0	167	63	0	825	0	0	0	24	0	0	0	184	10	238	2	1497	0	0	45	0	68	0	0	0	109	0	2	1184	0	0	257	106	22	22	32	0	3	45	2	0	1394	17	67	198	0	0	0	0	0	0	389	667	0	0	3	0	3247	59	1918	34	10	0	0	77	8	0	0	0	0
8/18/2016	36	SB61	0	0	0	41	0	0	0	2	9	0	0	0	0	0	0	0	7	8	0	0	0	5	0	0	0	4	0	0	0	25	0	0	0	47	0	0	0	0	0	69	0	0	5	77	0	0	0	0	0	99	0	0	0	0	0	0	21	0	57	0	0	0	0	6	6	0	0	0	0	10	0	0	0	206	42	0	0	0	15	87	0	29	107	0	43	0	0	0	5	0	0	0	0	14	36	0	186	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	13	0	5	0	0	0	5	0	0	63	0	10	42	0	0	0	0	0	0	22	5	16	0	0	0	240	24	630	0	0	0	0	6	2	0	0	0	0
8/18/2016	38	SB62	0	5	0	628	0	11	7	106	119	0	14	1	0	0	0	0	29	89	3	3	0	54	0	0	6	15	0	0	0	246	2	0	0	491	0	0	0	0	0	501	0	0	28	637	0	0	0	0	0	1364	0	0	0	0	0	33	240	0	416	0	0	0	0	35	233	0	0	0	0	82	0	0	0	3326	600	0	0	0	75	722	0	141	1045	0	278	0	0	0	5	0	0	0	0	87	196	0	652	0	0	26	0	7	0	0	0	0	0	0	0	0	44	0	118	0	75	0	0	0	43	0	0	694	0	171	691	0	0	0	0	0	0	233	22	81	0	0	0	2022	69	5017	0	0	0	0	99	10	0	0	0	0
8/24/2016	6	SB63	0	0	10	2	0	2	0	0	180	0	0	0	0	0	0	0	373	4	3	0	0	78	0	0	124	746	0	0	27	227	35	0	0	12	0	0	0	0	0	2105	0	13	0	0	88	4872	2	0	0	518	0	0	0	0	0	0	213	0	294	0	0	0	0	0	8	0	0	0	0	402	0	0	0	11	159	0	0	0	183	0	0	333	4	0	6	0	0	0	1	0	0	0	0	0	209	0	427	0	0	4	0	18	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	32	0	4	0	0	0	0	0	5	368	5	0	0	0	2381	0	5378	2	31	0	0	9	0	0	0	0	0
8/24/2016	13	SB64	0	0	0	12	0	9	0	7	183	0	20	0	0	0	0	0	5	32	0	0	0	0	0	3	0	7	0	0	0	27	0	0	0	10	0	0	0	0	0	488	0	0	0	286	0	146	0	0	0	581	0	3	0	0	0	0	59	0	108	0	0	35	0	95	4	0	0	0	0	174	0	0	0	138	55	0	0	0	50	77	0	64	22	0	101	0	0	0	0	11	0	0	9	0	26	0	151	0	0	5	0	11	0	0	0	0	0	0	0	0	20	0	4	0	6	0	0	0	0	0	0	271	0	23	35	0	0	0	0	0	0	15	5	13	0	0	0	1249	15	400	0	2	0	0	0	0	0	0	0	0
8/24/2016	18	SB65	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	2	0	0	0	2	0	0	0	0	0	9	0	0	2	10	0	0	0	0	0	26	0	0	0	0	2	2	0	0	0	0	0	0	0	6	15	0	0	0	0	0	3	0	0	12	4	0	0	0	0	0	0	0	3	0	7	0	0	0	0	8	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	6	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	14	0	16	0	0	0	0	0	0	0	0	0	0
8/24/2016	22	SB66	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	6	0	0	0	0	0	4	0	0	0	0	2	0	0	0	7	7	0	0	0	0	2	0	0	3	0	8	0	0	0	0	2	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	10	0	6	0	0	0	0	0	0	0	0	0	0
8/24/2016	27	SB67	0	6	0	109	0	16	3	216	50	0	2	2	0	0	0	0	39	65	10	0	0	6	0	0	5	7	0	0	0	127	21	0	0	28	0	0	0	0	0	189	0	24	41	158	0	0	4	0	0	574	0	0	0	0	0	10	160	1	146	0	0	0	0	8	791	0	0	0	0	35	0	0	0	588	172	0	0	0	19	33	0	8	408	0	86	0	0	0	0	0	0	0	0	0	37	0	147	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	0	0	0	20	0	0	212	0	88	346	0	0	0	0	0	0	233	0	9	0	0	0	667	8	597	0	0	2	0	17	4	0	0	0	0
